student_id,roll_no,full_name,gender,email,phone,branch,year,semester,section,academic_id,semester_academics,cgpa,sgpa,class_rank,backlogs,internal_avg,external_avg,attendance_id,semester_attendance,attendance_percentage,classes_attended,classes_conducted,low_attendance,placement_id,aptitude_score,resume_score,communication_score,interview_readiness,employability_score,placement_probability,placed,package_lpa,portfolio_id,projects,certifications,github_repositories,github_score,risk_id,backlog_risk,attendance_risk,placement_risk,overall_risk,ai_suggestion,skill_id,python,java,sql,machine_learning,data_science,communication,coding_score
3887,CSE223888,Student_2887,Female,student2887@mail.com,9000002758.678703,CSE,0.0,8.0,A,2709.032449791326,2.0,9.85,9.49,92.05733028616703,0.17178455293134465,29.32350845840898,67.28963542948979,100.0,5.0,84.51,125.53717837438411,149.48476115989482,0.09,2905.868707065351,91.92,80.97,100.0,97.15901617041321,80.45,High,1.4171673642280842,17.002432087743124,3033.833726191591,4.220893679766773,5.11220645736854,8.460683501557222,61.68,2946.3135369117203,Low,Low,Low,High,Keep consistency.,2916.6922548679886,99.1123942107327,99.84896696452145,98.13493830034774,101.83550727483436,85.69561304659715,100.18868610118443,100.0
3888,CSE223888,Student_2888,Female,student2888@mail.com,9000002950.947906,CSE,1.0,4.0,B,2955.5863697660293,5.0,8.29,9.1,48.90201456398861,-0.28319836038045987,23.577792057000295,57.01525316812567,100.0,6.0,85.67,129.56955946880612,150.03994552392652,0.5,2915.1193199877066,81.14,52.32,73.45,76.38597182136309,62.05,Medium,-0.30751388153714354,-0.5551759529509925,2997.5944717548405,1.5075257277444258,3.48434945558095,3.4518896739778984,41.44,2673.085151652529,Medium,Low,Medium,Medium,"Improve attendance, DSA, projects.",2915.5527843599334,83.28825447739034,75.86755961601747,87.26346456049617,78.86472249739487,75.98659296376452,71.69438109993176,100.0
3889,CSE223890,Student_2889,Male,student2889@mail.com,9000002804.275496,DS,4.0,4.0,B,2842.2941305327963,6.0,6.14,6.84,86.45290386802272,2.6215133126995296,18.10228083996412,41.82774064013544,100.0,5.0,87.61,133.14015389301713,150.09187261243767,0.12,2809.7402454456897,63.77,40.09,61.02,61.089110008909046,44.34,Low,0.006420750690058776,0.5357252466266055,2838.8173380751523,0.8522168844590794,2.0237613407353097,3.135434117542319,47.57,3034.902106922725,Low,High,High,Medium,"Improve attendance, DSA, projects.",2992.343012469593,61.667809613701266,57.437767920669735,67.91224577478945,49.53795068202976,51.10341009055776,58.29976769090702,75.34
3890,CSE223890,Student_2890,Male,student2891@mail.com,9000002946.44067,AI,1.0,5.0,B,2581.3370716276804,7.0,9.57,8.86,6.439591907403178,-0.4565224709214365,27.71750353804733,63.7180667742041,100.0,4.0,90.68,134.34380009909876,149.71225295799943,0.0,2945.169016002353,85.97,73.21,91.47,87.95765223942507,78.07,Medium,1.658386686538702,14.310633783818014,2778.3935235373106,3.696559696438266,5.120729211426624,7.2592479721325915,66.46,2852.0642743375397,Low,High,Medium,Medium,"Improve attendance, DSA, projects.",2948.7944722434736,84.29025013324143,92.9266649033256,91.41538425594851,86.58269791155868,84.27322410662748,90.38213782793144,100.0
3891,CSE223892,Student_2892,Female,student2892@mail.com,9000002875.540472,AI,3.0,5.0,A,2724.197929925627,1.0,7.32,7.98,37.222587891324075,1.09357044694954,23.204963275780724,52.60475136590163,100.0,5.0,91.55,135.83913764044107,150.35227827531753,0.0,2882.9800874663883,81.63,58.88,68.5,74.19402841021686,61.36,Medium,-0.2000994982134456,-0.354082539619215,2956.55091412247,3.8863406551293864,3.276533407212134,6.964134320028621,48.01,3081.3861720234077,Medium,High,Medium,Low,"Improve attendance, DSA, projects.",3154.4845775716212,76.17236627849097,79.66520123686699,69.39670320323272,68.69226176571632,65.5081048880645,64.55926373563221,100.0
3892,CSE223892,Student_2892,Male,student2892@mail.com,9000003058.841364,AI,4.0,4.0,B,2797.1568436568627,3.0,8.79,9.57,53.38486610193444,-0.6691514881289214,27.72441770749319,64.7296322478216,100.0,6.0,95.69,141.47599260469198,150.3088298822419,0.0,2899.625035542279,80.45,72.89,85.97,81.76846216347448,77.86,High,0.8517767611628427,12.263724627198792,3027.2088757337856,3.9352081317883907,3.871837852694825,6.7748111118459375,51.4,3020.226746199544,Low,Low,Medium,Low,Keep consistency.,2727.508363871532,83.32952977220519,78.78966631211055,90.91099499790286,84.74154603754333,87.46610758967016,89.50653244667117,100.0
3893,CSE223893,Student_2893,Female,student2893@mail.com,9000003026.188848,DS,3.0,6.0,B,2851.39028305665,3.0,8.46,8.98,9.777786233167031,1.2720024204904647,24.528451934480074,59.8803666736661,100.0,5.0,82.84,123.48845538587608,150.17047469620096,0.48,2767.381485017932,50.9,57.3,66.58,59.386269646769875,66.76,High,0.055188941564516016,-0.5445852597123013,2851.4940370927866,3.7787464200509913,2.604651579499992,13.638819364328024,56.8,2963.4060726983785,Medium,Low,Medium,Medium,"Improve attendance, DSA, projects.",2883.2082346702487,79.10989023884413,77.6027997526778,75.53309783399598,77.24171713856559,69.25045838134585,66.38394204876694,100.0
3894,CSE223895,Student_2894,Female,student2895@mail.com,9000002869.33574,CSE,4.0,8.0,C,2847.459218666811,2.0,8.6,7.62,53.38827242587074,0.7457393204622358,23.903436927003824,56.611076892251425,100.0,6.0,100.0,150.24343438162882,150.11794377949107,0.0,3082.0872238309694,98.35,73.74,100.0,101.05385899215348,74.07,Medium,0.9661302481240231,6.347742991460627,2771.8565512609803,3.2695002608145,3.2196473918265385,7.25922044554745,43.84,2939.831485231262,Medium,High,Medium,Medium,Keep consistency.,2784.601796813819,100.57796464239091,99.39847123821254,98.66920734743869,81.58903967553262,98.90784954537612,98.72275624059692,100.0
3895,CSE223895,Student_2896,Male,student2895@mail.com,9000002814.157068,DS,5.0,6.0,B,2665.2236283270263,1.0,8.4,7.77,52.34649136957749,0.9285913041260913,26.471862518000677,61.48351186353958,100.0,3.0,93.67,139.0918297980086,149.5092014517523,0.0,2883.8055747179005,100.0,69.83,86.66,94.74147180595011,73.18,Medium,1.3463168529971568,15.82750752432739,3025.6575776582317,2.5872144606709764,4.765230836420046,9.94026403334391,44.71,2920.1110932641377,Medium,Low,Low,Medium,Keep consistency.,2908.505111920592,90.4713346996471,84.76421959856468,87.43718175346149,91.8846240064951,90.41462436093278,87.58521028565221,100.0
3896,CSE223897,Student_2896,Female,student2896@mail.com,9000002763.010326,AI,2.0,8.0,A,3049.9270353245297,4.0,7.47,6.07,102.99569244752679,2.3061057547044412,22.083540265045464,49.7633740167946,100.0,1.0,88.71,132.76081262859287,150.10285243744383,0.03,2932.229488684207,62.68,45.2,61.28,59.355692297673436,49.33,Low,0.5328210851565588,-0.6519038184285418,3190.622878901705,2.017677309059485,1.8910525711312556,6.832593909896972,44.85,2925.5526113531932,High,Low,Medium,Medium,Keep consistency.,2838.3468617940375,57.539569004280615,57.77375129642411,63.72052543422728,54.47785754259136,47.783254293699976,62.25289397742885,100.0
3897,CSE223898,Student_2898,Male,student2897@mail.com,9000002850.580446,CSE,3.0,8.0,C,2731.270559298228,2.0,8.81,6.83,69.11607560482578,1.1865922155930726,24.54031943218075,57.03426504398659,100.0,1.0,86.62,130.43761046962126,150.4869649078818,0.18,2783.3616420408616,100.0,66.54,96.58,98.3114769645725,67.7,High,1.3007310472516578,6.598542014493438,2843.400197031574,2.2374100085730166,4.64129101662465,3.7372164415329006,54.47,2833.9562890838947,Medium,Low,Medium,Medium,"Improve attendance, DSA, projects.",3002.597732063954,85.05433334699725,90.5343022604862,91.58077571185886,77.91233581295236,76.12200828481205,93.77538818314278,100.0
3898,CSE223899,Student_2898,Male,student2898@mail.com,9000002971.777761,DS,2.0,6.0,C,2756.9706547999267,8.0,6.61,6.18,39.1985752966068,1.3765800425844477,21.656832883374314,51.23973466585504,100.0,5.0,83.52,126.57805464544799,149.39749028852657,0.54,2819.830016014855,64.28,42.07,56.05,59.8057240750124,50.52,Low,-0.13433194318412417,-0.40662947265573834,2832.7661249765074,2.17741991424861,1.6670325998579558,4.605993754192422,50.5,2942.988139232065,Medium,Low,Medium,Medium,Keep consistency.,2907.0554218445386,58.237859224854276,65.93838287605446,51.503405890765805,52.389195604081735,49.397366742391675,55.810840441694715,100.0
3899,CSE223899,Student_2899,Female,student2899@mail.com,9000003009.023758,ECE,4.0,2.0,A,2804.7687117078635,5.0,6.6,6.33,20.338062207600615,3.4557978010758914,17.815687981366608,41.94059605793737,100.0,8.0,77.51,115.6456153431872,150.127311293202,0.0,2978.6923410449435,59.18,43.35,59.67,56.154585191789366,40.73,Medium,-1.1502696517902662,-0.22200304626717127,2782.137433719972,2.4501146724406184,0.47041695134608363,6.464510395247385,36.11,2730.247908558107,Low,Low,High,High,"Improve attendance, DSA, projects.",2925.149976254596,54.99277275596334,57.56696870135588,45.0113626116918,54.4109586369139,56.263504003208034,57.02316104706281,100.0
3900,CSE223901,Student_2900,Male,student2900@mail.com,9000002739.235008,IT,4.0,8.0,B,2935.114358816538,1.0,6.28,6.75,117.00258925740398,1.735571657682449,19.76685749179054,45.255832272319054,100.0,1.0,94.05,140.84347036050218,149.60873518598012,0.0,3050.072948299221,72.46,50.72,70.95,72.65986056363951,50.74,Low,-0.5292609290478004,0.005275794493109069,2869.061620890311,2.269707524789758,2.8840914010832335,2.347041987797129,45.04,2969.8918873814882,High,High,High,High,"Improve attendance, DSA, projects.",2863.4815207774877,67.11543594042092,76.27182474439068,59.24962716088549,58.26528194884686,71.39290429434752,70.77340768409307,100.0
3901,CSE223902,Student_2902,Male,student2901@mail.com,9000002785.046124,AI,1.0,8.0,A,3101.9145171904706,5.0,5.95,7.32,69.40032673209468,2.7467212379215873,20.89122545952096,48.285050887218596,100.0,1.0,86.11,126.91441928892345,149.7687125310035,0.0,2788.315154356007,59.19,43.68,56.01,56.80857240955546,47.59,Low,1.3421344505107986,0.021682852552084405,2923.0883972445968,1.7934186388735003,1.5385238867406128,2.151286311254997,38.82,2872.749801702265,High,Low,High,Medium,"Improve attendance, DSA, projects.",2745.7636309890377,54.12225906065881,59.37414882328778,51.4538201662269,51.150240462281516,42.76088922511472,58.0743812241155,100.0
3902,CSE223903,Student_2902,Male,student2903@mail.com,9000002823.011105,CSE,5.0,5.0,C,3059.8058774792953,2.0,9.77,10.54,103.20594053446348,-0.20968344796951346,28.899264721547667,66.96888379568531,100.0,4.0,93.57,141.10958517722463,149.90303761226295,0.0,2859.092477181037,98.7,82.96,100.0,99.56594381986402,84.02,High,-0.32989143131248744,7.718258065059309,2964.6273372232745,4.694166677033583,5.015727376838434,6.436047711853679,88.09,2871.196691850326,Low,High,Low,High,"Improve attendance, DSA, projects.",2897.3807766652653,96.01102583707055,85.82912658930617,100.05519489975592,81.04606509212765,94.45603104587335,100.16699235004641,100.0
3903,CSE223903,Student_2904,Female,student2903@mail.com,9000002955.473154,IT,5.0,7.0,C,3005.142893535678,3.0,10.0,8.88,105.73285063427564,0.7292502343225519,28.4402858882946,66.75427952703328,100.0,6.0,96.41,145.3228427070699,149.63832954923944,0.05,2720.278128641952,97.36,75.9,88.88,94.45847931501571,79.28,Low,2.0251353395196245,9.881084171703876,2835.3880399981085,5.169869915489944,4.013993422610961,8.024212639923988,73.22,2771.3243914103527,Low,Low,High,High,Keep consistency.,3074.1988958530064,96.04311123696205,91.92389151266958,84.47898186480022,96.6603304688486,95.68482299224848,90.4632556644422,100.0
3904,CSE223905,Student_2905,Female,student2904@mail.com,9000002826.530573,AI,4.0,5.0,B,2969.5372184515372,5.0,9.19,7.84,83.39525953168538,1.5177562945919987,25.97530854670614,60.78605463801343,100.0,3.0,99.99,149.95585737453123,149.90567828951822,0.59,2765.5490527476904,73.56,58.33,72.43,73.34586441424918,65.96,Medium,-0.7166655098886446,0.41965876410745956,3036.175311562124,4.037393719245734,3.8256317147458017,2.9980089782390924,48.17,2814.7499722007656,Medium,Low,Medium,Medium,Keep consistency.,2721.1446294270904,81.81198248435568,75.3430763632776,81.81445024633771,63.332052929699344,87.27948128565001,73.29440008451013,100.0
3905,CSE223905,Student_2905,Female,student2905@mail.com,9000002744.221876,IT,2.0,1.0,B,2844.4538231312085,6.0,6.69,5.69,19.25396370046063,2.6399887891042915,18.254003152937536,41.14256086997423,100.0,5.0,72.78,109.14359693511216,149.5283046687065,0.13,2852.3520901783227,77.3,47.66,78.17,77.41938410341729,45.99,Medium,-0.06677410498235588,-0.19942048340845142,2979.251214038405,0.8960149308213511,2.197978131134519,10.775570555968994,36.38,2962.8594897368453,High,Low,High,High,"Improve attendance, DSA, projects.",2809.5180125530155,61.61230925821068,55.17037219986015,62.92819852042122,47.77856754671483,50.497679296030576,76.98220955129244,100.0
3906,CSE223906,Student_2906,Male,student2906@mail.com,9000002995.222784,IT,4.0,7.0,B,3042.5122343552493,1.0,8.81,8.65,56.8053773502506,0.5346327879112581,25.21754597213983,61.90653919625534,100.0,4.0,100.0,149.96913152067435,149.58191105803044,0.0,2839.423672242039,96.94,69.07,91.92,94.49522381680204,67.63,Medium,1.5953568513180652,9.254822870177131,2962.9146753017294,3.534439797039594,4.561110731173564,8.642374066982999,67.0,3059.4652474824416,Low,High,Medium,Medium,"Improve attendance, DSA, projects.",2795.495082121654,93.51121907656285,89.64114690598635,99.26575759603429,95.11895833053991,85.31656923505584,91.8522834636481,100.0
3907,CSE223907,Student_2907,Female,student2907@mail.com,9000003173.345724,AI,2.0,1.0,A,3032.9895308898786,6.0,6.87,7.48,106.40116098400142,1.617889569354807,19.78345841610853,47.987652520095445,100.0,6.0,87.92,131.71068798186883,151.23519808188755,0.0,2766.347357013099,96.29,58.52,84.22,91.52455089492712,57.44,Medium,0.26775239425255604,12.564114368726141,2616.3178979734457,2.9840389855443727,1.30884564148434,4.407460354148835,24.87,2823.4949849347167,High,Low,High,Medium,"Improve attendance, DSA, projects.",2971.9383656896844,83.394857523973,79.84620189513146,85.6942987194247,67.72804921677013,69.81616251983776,87.55712620662497,100.0
3908,CSE223909,Student_2908,Male,student2908@mail.com,9000002852.052607,IT,1.0,6.0,B,2863.158420764993,3.0,6.86,6.33,60.19052853397082,2.6032229364848725,18.882379226281838,45.601164629715704,100.0,5.0,78.7,118.35161248902571,150.67697427749025,0.43,2941.076492562218,58.45,39.77,49.91,55.49706807341837,45.13,Medium,-0.45229088001878126,-0.6333555616880047,3132.4628509387544,1.594746898020289,0.8492485528729443,9.365124967327201,43.72,2906.846473622984,High,Low,High,Medium,Keep consistency.,2872.8240730129405,61.59729070498731,64.57103211343944,61.085253893169615,56.3345190040766,67.65893341474795,51.190607991128445,99.35
3909,CSE223909,Student_2910,Male,student2910@mail.com,9000003099.993032,IT,2.0,6.0,A,3093.1253795343223,1.0,5.74,6.32,5.0590427988147315,4.490435992425341,18.129744899292277,41.25484838070262,100.0,8.0,99.37,148.98415812483114,150.17858012724497,0.47,3063.2539321161867,46.35,37.44,46.32,45.281110786992436,40.57,Medium,0.4457619733611117,0.9342661864045722,2903.315099150967,2.0186911209024734,2.0258981688799724,3.812650591435326,40.73,2942.3721826185433,High,Low,Medium,High,"Improve attendance, DSA, projects.",2924.0609866721056,45.49396454240058,44.601574304821604,47.05960517554122,37.23307679746452,31.05719524495215,45.75024826103984,75.66
3910,CSE223911,Student_2910,Male,student2910@mail.com,9000003189.649706,AI,3.0,6.0,A,3067.590469805984,2.0,6.57,6.12,98.83849144227402,1.626547929306247,20.592799797982142,47.86783743158173,100.0,2.0,86.78,131.5109781739422,149.61321673825336,0.0,2944.1798536069414,80.36,60.97,80.45,81.61701158797278,56.22,Medium,-0.45478480601004573,-0.5445140191255012,2908.3925078360785,3.6977138089765527,1.7087083818453848,4.621128158732379,54.53,2879.560778289083,Medium,Low,Medium,Medium,Keep consistency.,2755.820806247879,72.06965764422917,67.48014406624436,75.32151757504441,70.4045544982413,76.03613724671214,82.49437144712196,100.0
3911,CSE223912,Student_2911,Female,student2911@mail.com,9000003026.09766,ECE,2.0,7.0,B,3063.771289985908,3.0,9.76,9.87,98.70000432203,0.3389692846414365,29.974210371869997,68.54146882005278,100.0,8.0,94.66,142.50099794425378,150.73970819745873,0.0,2806.4476777738532,95.48,84.26,99.89,95.72152470377006,83.08,Low,0.7959310097807516,17.863275985679753,2805.048198601924,5.107033299839331,4.773744548053144,8.004020932544666,78.64,3009.2196670178373,Low,Low,Low,High,"Improve attendance, DSA, projects.",2939.509451336466,100.77728258969844,100.96554457122733,91.86945374866622,98.52792079332147,91.36543025828144,99.62319064740015,100.0
3912,CSE223913,Student_2913,Male,student2913@mail.com,9000002827.068682,ECE,2.0,4.0,B,2869.4008376698607,4.0,6.81,6.81,30.22344351298619,2.0110545121577257,20.571081858963538,48.590330866467134,100.0,8.0,85.03,126.97946652971359,150.00579082144915,0.34,2862.4608545273923,91.3,53.18,85.29,90.63694961617574,53.93,Low,0.23713020758481299,0.085419223403777,3020.732824231508,1.9786590332444223,2.574438203721816,7.363924598811613,18.46,2928.5794414394313,Medium,High,High,High,"Improve attendance, DSA, projects.",2946.7635169920336,73.97121507869599,68.95838910772936,74.88915517936175,59.21903479510561,57.86495018559403,86.95956145002735,100.0
3913,CSE223913,Student_2914,Female,student2913@mail.com,9000002922.159792,ECE,2.0,8.0,A,2596.423008013636,3.0,5.87,5.69,115.64790675186823,3.6216675218556404,17.670530111918634,39.4248968300372,100.0,7.0,79.91,118.48657339231507,151.24522133739413,0.0,3076.1748603580772,55.77,28.0,58.53,59.86649932304385,34.24,Low,-0.6213754055623072,-0.007739920138366189,2786.975909408295,0.6876002020985416,0.3911657238949362,1.6089867008098855,20.25,2786.240076017059,Low,Low,High,Medium,Keep consistency.,2816.343515322471,54.360576349707394,64.74058396820541,59.97703229762916,42.78123546403367,53.499099040874135,58.87501577080812,64.41
3914,CSE223915,Student_2914,Male,student2914@mail.com,9000003041.869896,IT,4.0,4.0,C,2860.8557155510507,2.0,7.37,7.52,106.42163382898474,0.8656905886065416,21.841723509264266,50.66496431815501,100.0,8.0,97.39,146.92014350036175,149.9407390254251,0.0,2876.435893664402,69.34,43.27,59.1,63.43649300648376,52.21,Low,0.17171313919253567,0.20449192575809863,2911.256170478495,2.513707863750089,1.5904373042564672,2.1092979149624744,30.3,2889.8955379346494,Medium,Low,Medium,High,"Improve attendance, DSA, projects.",3010.0715824827657,70.31549316766527,73.76428462196927,65.03122341853792,59.68212269179394,67.68992932680311,57.99534392437354,100.0
3915,CSE223915,Student_2915,Female,student2915@mail.com,9000002776.663584,ECE,5.0,4.0,C,3036.6868672553446,3.0,9.31,8.4,95.36867975489743,0.6753060011783735,26.115685525019618,60.738604454447355,100.0,5.0,94.55,141.2566462213445,149.39350176721533,0.0,2907.2086362536575,74.08,66.09,82.6,75.97441797497437,69.71,High,0.29878644518997777,10.255669873442343,3030.9623229216672,3.8353217596422624,4.195415141435055,8.314796137806043,50.71,3034.5574426478465,Medium,Low,Medium,Medium,"Improve attendance, DSA, projects.",3031.3139518146736,88.16984716185637,91.21845099702792,84.84690442825064,71.79691146366562,87.97864729503578,79.41416334954675,100.0
3916,CSE223917,Student_2916,Female,student2916@mail.com,9000002987.102612,DS,2.0,2.0,A,2976.8607508144073,3.0,6.42,5.63,8.354498005667228,2.761825521428352,17.920616402262148,43.15434941456333,100.0,3.0,87.48,130.4666712711954,149.5973741996969,0.34,3136.271220854586,60.07,37.08,65.19,60.3162234297612,42.3,Low,0.5175923868981401,0.0362170071955458,2891.524526407275,1.6391644701751613,1.1390844821093415,8.341391510727473,46.05,3129.9095458831275,High,High,Medium,High,"Improve attendance, DSA, projects.",2950.142309440639,59.19726287843015,54.712312450705035,62.095405884294465,49.22509544189028,51.951472983608774,62.44988371225267,87.91
3917,CSE223917,Student_2917,Female,student2917@mail.com,9000002632.47304,DS,3.0,4.0,C,2754.093182190319,7.0,8.64,8.38,76.13204902537609,0.4461955928473093,24.95730778745397,56.48781974737464,100.0,4.0,88.29,133.47327434835063,149.52062693364763,0.58,2747.26363126333,71.31,65.16,73.7,70.2928725219329,66.4,Medium,1.3967224254583335,4.731856616012107,2868.8571090645755,3.725563614376422,4.316954824489276,3.985861557029049,38.05,2846.2438849151945,Low,High,Medium,Medium,Keep consistency.,2859.6959180362223,81.06228538305784,76.3991259763248,82.02663206740098,67.43049061206185,80.33412409461909,75.32756449740792,100.0
3918,CSE223918,Student_2918,Male,student2919@mail.com,9000002888.691566,IT,2.0,3.0,A,2987.9047030099887,2.0,5.86,6.75,67.18801511051379,3.515616484660524,18.237283527932075,42.82606184936101,100.0,7.0,83.9,125.12605814606177,150.33162264282274,0.0,3037.885844324062,81.47,51.91,84.18,83.37187868205709,49.22,Low,-0.5473618917383326,-0.5012835786278468,2864.193140101766,1.5193827270141729,0.2189721533808806,3.45719009883423,49.74,2933.055231891526,Low,High,Medium,High,"Improve attendance, DSA, projects.",2835.5709156531866,74.58085215813176,80.53581005449827,79.86532283997072,68.70302174700511,70.87602805774807,81.90568947948964,78.31
3919,CSE223920,Student_2919,Male,student2919@mail.com,9000002904.616169,ECE,1.0,6.0,C,3174.289912812869,7.0,9.99,8.5,60.73105641148775,1.2551157038879692,26.856138488804277,59.06295296979849,100.0,7.0,88.3,134.58723636236095,150.01147894273825,0.19,2956.695327859152,80.07,65.54,91.15,84.36669025711764,70.16,High,0.018980331061693376,-0.2658837355893059,2791.193417364035,2.3984907382423994,3.536364420367314,4.6661886359697915,55.76,2895.9084929064147,Medium,High,Medium,Medium,Keep consistency.,2836.921911975795,80.545282204507,77.06898305394381,79.08014134022639,71.5738756438001,87.54111273562009,88.36666449410914,100.0
3920,CSE223921,Student_2921,Male,student2921@mail.com,9000002880.047144,CSE,2.0,4.0,A,2930.5641795099423,1.0,5.75,6.29,64.57635170631768,3.2299559713770063,19.065121795840426,44.787631069777795,100.0,7.0,73.08,108.54866545326541,149.13136625665996,0.61,2850.6911147402125,52.03,31.45,44.22,50.73856983397955,38.92,Medium,-0.6244138772341279,0.48006097872263903,2526.138021288693,0.8221183805691644,1.9803115508444857,1.6473347656528878,32.46,2844.739235194492,High,High,High,Medium,"Improve attendance, DSA, projects.",3033.7649787381065,59.255789288154816,59.19655550444306,55.91295927796599,48.98550286772966,53.264591466862605,45.85211996511999,86.12
3921,CSE223921,Student_2921,Female,student2921@mail.com,9000003056.713486,CSE,1.0,7.0,A,2942.937846966605,6.0,5.8,7.05,33.60170116768618,2.204720232206449,18.335928447164125,45.361761219617364,100.0,3.0,79.95,119.35614063951864,150.46574698738965,0.28,2787.976672400164,56.96,39.68,59.91,60.18267850094071,46.23,Medium,0.633390454182565,-0.14154714549451994,2905.909355174101,0.6676017617820669,1.817747048702359,7.62868350309018,19.07,3082.7030399865175,High,Low,High,Medium,"Improve attendance, DSA, projects.",2837.78689172911,74.05691466475113,69.69948265151736,71.9581096407164,59.48715197284547,63.92827705186545,58.98798710479801,100.0
3922,CSE223922,Student_2922,Female,student2922@mail.com,9000002994.71493,ECE,1.0,2.0,B,2790.778130148498,3.0,6.22,6.32,85.519613403741,3.3484220918197893,17.53889369215068,42.043577459293566,100.0,2.0,89.54,133.26676475828148,150.57661166517113,0.0,2932.923386542829,50.97,41.17,54.06,52.08845227406306,44.67,Medium,0.5030474453089928,0.11903889582830304,3001.9904088940607,2.15858651874157,0.9437792569206587,10.903082373598375,33.07,2870.3717040299075,High,Low,High,High,Keep consistency.,2937.232104633307,54.26393466758518,61.991566554056234,61.860007667781346,47.040522699665814,61.018744420398015,50.74837459600888,100.0
3923,CSE223924,Student_2923,Female,student2924@mail.com,9000002958.716063,ECE,4.0,4.0,B,2998.114857441959,8.0,5.64,4.83,118.07791701556759,2.815069144478657,17.54621067635705,42.08358353435738,100.0,6.0,90.55,135.0681934860293,150.5239430145929,0.71,2747.122313260733,70.39,44.31,65.46,67.54042643416292,44.76,Low,0.06846368437991632,-0.6825685226091637,3071.4112461067725,1.6208374082366885,1.1326563143148787,3.9644123857990996,42.57,2810.9926047903677,High,Low,High,High,"Improve attendance, DSA, projects.",2815.2059439032064,63.01893479369123,59.15457550979074,65.42505603203861,55.52510820082072,50.676153875141445,64.28592077496353,100.0
3924,CSE223925,Student_2924,Female,student2925@mail.com,9000002887.772202,ECE,4.0,6.0,B,2821.33270732247,4.0,5.63,5.83,14.449784662803658,3.676289438966574,17.39892384982052,39.80488813289299,100.0,6.0,87.17,127.60527910537137,150.00688135041491,0.72,2798.817155015376,81.17,39.46,64.96,73.7037087768022,39.11,Medium,-0.44484158294094955,0.5011737608260645,3146.845739045841,1.2653730133698693,0.8363045778708135,9.61930054537808,24.31,3067.35448332378,Low,Low,Medium,High,"Improve attendance, DSA, projects.",2955.5958906957812,56.400107848237404,66.11926389970013,61.55234607391973,59.653186113918814,43.35393846951057,66.15968922077015,83.01
3925,CSE223925,Student_2926,Male,student2925@mail.com,9000002950.693499,CSE,4.0,2.0,A,2846.043281787207,6.0,8.45,8.42,105.44794108765629,1.627429051678644,24.56274698141331,58.366741727898514,100.0,4.0,90.79,137.1018018509285,150.13343357668592,0.0,2929.4247577695537,100.0,73.84,95.96,97.89197271744486,70.02,Medium,-0.4574964229805957,-0.6387662808740062,2888.406996288346,2.328770361414273,4.864803135249147,11.767810664414938,53.15,2759.054460326553,Medium,Low,Medium,Medium,"Improve attendance, DSA, projects.",2726.9257245537333,86.0583859555608,79.8674160366423,77.2163089203111,72.7387243856391,82.08542842481393,94.98089021305314,100.0
3926,CSE223926,Student_2926,Male,student2926@mail.com,9000003039.256128,DS,3.0,6.0,B,2942.325762967789,6.0,7.2,7.44,34.376500074338196,3.467420888991319,20.015004447538082,46.092762635602504,100.0,4.0,88.34,132.72675909046174,149.73731436278146,0.0,3102.73425995475,78.65,52.06,75.22,77.37508057222973,51.94,Medium,0.7229919206875868,-0.2885934182355656,2968.2818866267653,1.8844317783125986,1.8126650156173563,3.2743933272251575,28.27,3004.5759298674416,High,High,High,Medium,"Improve attendance, DSA, projects.",2978.7113620410782,73.1154374764971,75.12675271148683,76.81777023571313,63.367887014466106,61.184083259380884,74.91730320202173,100.0
3927,CSE223927,Student_2927,Female,student2928@mail.com,9000002984.954906,IT,2.0,6.0,C,2845.1504399752303,6.0,6.3,6.59,106.99677409473074,2.746665587842512,21.51163902699175,48.37945362447779,100.0,2.0,69.36,106.23034722344893,149.96017631757482,1.27,2858.3611024112206,58.1,46.71,68.52,65.28084990481686,50.23,Low,0.496400087817118,-0.17337728751027465,3043.568155353429,0.9940792555901673,3.502889680514934,2.500022180996564,36.09,2754.220032636003,Medium,Low,Medium,High,"Improve attendance, DSA, projects.",2849.6434741650346,68.24886741845303,58.24811237442952,63.75068249863687,61.83177124876643,69.88153384228845,70.15721182283905,100.0
3928,CSE223928,Student_2928,Female,student2929@mail.com,9000002996.816149,AI,1.0,0.0,C,2920.6215137122604,7.0,7.97,8.95,12.601593071489637,0.574532734130117,22.738512250788908,54.27563718136698,100.0,2.0,95.37,140.69630954393745,150.11199650058737,0.0,2776.700840976161,83.44,57.98,81.47,82.5670129204572,63.48,Medium,0.6601406793336156,0.21183836819461263,2779.677143230318,3.3877353983306233,1.160911545126876,4.34144963064447,54.07,2830.3721590504306,Medium,Low,Low,Medium,"Improve attendance, DSA, projects.",2814.827569089797,83.23599005553028,77.07219885400353,83.19090730696344,68.45990730063305,77.12516998199887,82.6868675316918,100.0
