student_id,roll_no,full_name,gender,email,phone,branch,year,semester,section
3160,CSE223160,Student_2160,Female,student2160@mail.com,9000002160,IT,1,6,C
3161,CSE223161,Student_2161,Male,student2161@mail.com,9000002161,IT,1,2,A
3162,CSE223162,Student_2162,Male,student2162@mail.com,9000002162,AI,3,3,A
3163,CSE223163,Student_2163,Female,student2163@mail.com,9000002163,AI,1,6,B
3164,CSE223164,Student_2164,Male,student2164@mail.com,9000002164,IT,3,4,C
3165,CSE223165,Student_2165,Female,student2165@mail.com,9000002165,CSE,4,8,C
3166,CSE223166,Student_2166,Female,student2166@mail.com,9000002166,AI,2,7,C
3167,CSE223167,Student_2167,Female,student2167@mail.com,9000002167,DS,2,1,B
3168,CSE223168,Student_2168,Male,student2168@mail.com,9000002168,IT,1,1,B
3169,CSE223169,Student_2169,Female,student2169@mail.com,9000002169,ECE,1,7,B
3170,CSE223170,Student_2170,Male,student2170@mail.com,9000002170,IT,1,3,A
3171,CSE223171,Student_2171,Female,student2171@mail.com,9000002171,IT,3,6,A
3172,CSE223172,Student_2172,Male,student2172@mail.com,9000002172,DS,3,6,B
3173,CSE223173,Student_2173,Male,student2173@mail.com,9000002173,IT,2,3,B
3174,CSE223174,Student_2174,Female,student2174@mail.com,9000002174,IT,2,7,A
3175,CSE223175,Student_2175,Male,student2175@mail.com,9000002175,ECE,2,6,B
3176,CSE223176,Student_2176,Female,student2176@mail.com,9000002176,CSE,3,3,C
3177,CSE223177,Student_2177,Male,student2177@mail.com,9000002177,IT,2,3,B
3178,CSE223178,Student_2178,Male,student2178@mail.com,9000002178,DS,3,6,A
3179,CSE223179,Student_2179,Male,student2179@mail.com,9000002179,AI,2,3,A
3180,CSE223180,Student_2180,Female,student2180@mail.com,9000002180,IT,1,2,A
3181,CSE223181,Student_2181,Female,student2181@mail.com,9000002181,ECE,2,4,B
3182,CSE223182,Student_2182,Male,student2182@mail.com,9000002182,CSE,4,4,A
3183,CSE223183,Student_2183,Male,student2183@mail.com,9000002183,CSE,2,1,C
3184,CSE223184,Student_2184,Male,student2184@mail.com,9000002184,AI,1,6,A
3185,CSE223185,Student_2185,Female,student2185@mail.com,9000002185,AI,4,3,A
3186,CSE223186,Student_2186,Male,student2186@mail.com,9000002186,CSE,1,1,B
3187,CSE223187,Student_2187,Male,student2187@mail.com,9000002187,CSE,1,2,C
3188,CSE223188,Student_2188,Male,student2188@mail.com,9000002188,ECE,4,7,C
3189,CSE223189,Student_2189,Male,student2189@mail.com,9000002189,ECE,4,4,A
3190,CSE223190,Student_2190,Male,student2190@mail.com,9000002190,DS,1,6,C
3191,CSE223191,Student_2191,Male,student2191@mail.com,9000002191,IT,1,8,B
3192,CSE223192,Student_2192,Male,student2192@mail.com,9000002192,DS,4,4,C
3193,CSE223193,Student_2193,Male,student2193@mail.com,9000002193,CSE,1,7,A
3194,CSE223194,Student_2194,Male,student2194@mail.com,9000002194,IT,2,6,A
3195,CSE223195,Student_2195,Female,student2195@mail.com,9000002195,ECE,1,6,A
3196,CSE223196,Student_2196,Male,student2196@mail.com,9000002196,DS,1,6,A
3197,CSE223197,Student_2197,Male,student2197@mail.com,9000002197,AI,1,5,A
3198,CSE223198,Student_2198,Male,student2198@mail.com,9000002198,CSE,1,6,B
3199,CSE223199,Student_2199,Female,student2199@mail.com,9000002199,ECE,4,8,C
3200,CSE223200,Student_2200,Male,student2200@mail.com,9000002200,IT,3,3,B
3201,CSE223201,Student_2201,Male,student2201@mail.com,9000002201,AI,1,3,C
3202,CSE223202,Student_2202,Male,student2202@mail.com,9000002202,CSE,1,3,A
3203,CSE223203,Student_2203,Male,student2203@mail.com,9000002203,IT,4,3,A
3204,CSE223204,Student_2204,Female,student2204@mail.com,9000002204,CSE,1,4,B
3205,CSE223205,Student_2205,Male,student2205@mail.com,9000002205,ECE,4,2,A
3206,CSE223206,Student_2206,Female,student2206@mail.com,9000002206,IT,2,6,A
3207,CSE223207,Student_2207,Male,student2207@mail.com,9000002207,IT,4,5,B
3208,CSE223208,Student_2208,Female,student2208@mail.com,9000002208,IT,2,2,A
3209,CSE223209,Student_2209,Male,student2209@mail.com,9000002209,CSE,1,1,B
3210,CSE223210,Student_2210,Female,student2210@mail.com,9000002210,AI,1,5,B
3211,CSE223211,Student_2211,Female,student2211@mail.com,9000002211,CSE,4,4,B
3212,CSE223212,Student_2212,Male,student2212@mail.com,9000002212,ECE,2,5,B
3213,CSE223213,Student_2213,Female,student2213@mail.com,9000002213,DS,4,8,C
3214,CSE223214,Student_2214,Female,student2214@mail.com,9000002214,AI,2,1,C
3215,CSE223215,Student_2215,Female,student2215@mail.com,9000002215,AI,4,2,A
3216,CSE223216,Student_2216,Female,student2216@mail.com,9000002216,IT,3,8,B
3217,CSE223217,Student_2217,Female,student2217@mail.com,9000002217,ECE,3,3,A
3218,CSE223218,Student_2218,Female,student2218@mail.com,9000002218,ECE,3,7,B
3219,CSE223219,Student_2219,Female,student2219@mail.com,9000002219,CSE,2,4,B
3220,CSE223220,Student_2220,Male,student2220@mail.com,9000002220,IT,2,5,C
3221,CSE223221,Student_2221,Male,student2221@mail.com,9000002221,AI,2,1,A
3222,CSE223222,Student_2222,Male,student2222@mail.com,9000002222,AI,4,7,A
3223,CSE223223,Student_2223,Female,student2223@mail.com,9000002223,DS,1,7,B
3224,CSE223224,Student_2224,Male,student2224@mail.com,9000002224,DS,1,7,B
3225,CSE223225,Student_2225,Male,student2225@mail.com,9000002225,CSE,4,8,C
3226,CSE223226,Student_2226,Male,student2226@mail.com,9000002226,CSE,3,5,C
3227,CSE223227,Student_2227,Male,student2227@mail.com,9000002227,ECE,1,2,C
3228,CSE223228,Student_2228,Male,student2228@mail.com,9000002228,IT,4,1,B
3229,CSE223229,Student_2229,Female,student2229@mail.com,9000002229,AI,1,3,C
3230,CSE223230,Student_2230,Female,student2230@mail.com,9000002230,ECE,3,5,C
3231,CSE223231,Student_2231,Male,student2231@mail.com,9000002231,CSE,1,7,B
3232,CSE223232,Student_2232,Female,student2232@mail.com,9000002232,DS,1,8,B
3233,CSE223233,Student_2233,Female,student2233@mail.com,9000002233,ECE,1,4,C
3234,CSE223234,Student_2234,Female,student2234@mail.com,9000002234,ECE,3,8,B
3235,CSE223235,Student_2235,Female,student2235@mail.com,9000002235,CSE,2,4,B
3236,CSE223236,Student_2236,Male,student2236@mail.com,9000002236,IT,4,2,C
3237,CSE223237,Student_2237,Female,student2237@mail.com,9000002237,CSE,3,6,A
3238,CSE223238,Student_2238,Male,student2238@mail.com,9000002238,IT,2,1,C
3239,CSE223239,Student_2239,Male,student2239@mail.com,9000002239,IT,3,7,B
3240,CSE223240,Student_2240,Female,student2240@mail.com,9000002240,IT,4,2,B
3241,CSE223241,Student_2241,Female,student2241@mail.com,9000002241,AI,3,6,C
3242,CSE223242,Student_2242,Male,student2242@mail.com,9000002242,CSE,4,8,C
3243,CSE223243,Student_2243,Female,student2243@mail.com,9000002243,ECE,1,5,B
3244,CSE223244,Student_2244,Male,student2244@mail.com,9000002244,AI,3,7,A
3245,CSE223245,Student_2245,Male,student2245@mail.com,9000002245,AI,3,6,A
3246,CSE223246,Student_2246,Female,student2246@mail.com,9000002246,AI,2,5,A
3247,CSE223247,Student_2247,Male,student2247@mail.com,9000002247,CSE,3,1,C
3248,CSE223248,Student_2248,Male,student2248@mail.com,9000002248,ECE,1,5,C
3249,CSE223249,Student_2249,Female,student2249@mail.com,9000002249,ECE,2,2,B
3250,CSE223250,Student_2250,Male,student2250@mail.com,9000002250,DS,2,5,A
3251,CSE223251,Student_2251,Male,student2251@mail.com,9000002251,IT,2,5,C
3252,CSE223252,Student_2252,Male,student2252@mail.com,9000002252,DS,3,3,B
3253,CSE223253,Student_2253,Male,student2253@mail.com,9000002253,CSE,2,8,A
3254,CSE223254,Student_2254,Male,student2254@mail.com,9000002254,IT,4,8,C
3255,CSE223255,Student_2255,Female,student2255@mail.com,9000002255,AI,4,5,B
3256,CSE223256,Student_2256,Male,student2256@mail.com,9000002256,CSE,3,8,A
3257,CSE223257,Student_2257,Male,student2257@mail.com,9000002257,AI,4,5,A
3258,CSE223258,Student_2258,Male,student2258@mail.com,9000002258,AI,4,1,C
3259,CSE223259,Student_2259,Male,student2259@mail.com,9000002259,AI,2,5,A
3260,CSE223260,Student_2260,Female,student2260@mail.com,9000002260,IT,2,5,A
3261,CSE223261,Student_2261,Female,student2261@mail.com,9000002261,CSE,3,8,B
3262,CSE223262,Student_2262,Female,student2262@mail.com,9000002262,IT,2,5,A
3263,CSE223263,Student_2263,Male,student2263@mail.com,9000002263,AI,4,6,C
3264,CSE223264,Student_2264,Male,student2264@mail.com,9000002264,CSE,2,4,A
3265,CSE223265,Student_2265,Male,student2265@mail.com,9000002265,AI,1,2,B
3266,CSE223266,Student_2266,Female,student2266@mail.com,9000002266,DS,3,3,B
3267,CSE223267,Student_2267,Male,student2267@mail.com,9000002267,IT,4,7,A
3268,CSE223268,Student_2268,Female,student2268@mail.com,9000002268,CSE,1,5,B
3269,CSE223269,Student_2269,Female,student2269@mail.com,9000002269,IT,2,6,C
3270,CSE223270,Student_2270,Female,student2270@mail.com,9000002270,CSE,3,2,B
3271,CSE223271,Student_2271,Female,student2271@mail.com,9000002271,IT,1,7,B
3272,CSE223272,Student_2272,Male,student2272@mail.com,9000002272,CSE,3,7,A
3273,CSE223273,Student_2273,Female,student2273@mail.com,9000002273,DS,1,3,B
3274,CSE223274,Student_2274,Male,student2274@mail.com,9000002274,AI,2,2,B
3275,CSE223275,Student_2275,Male,student2275@mail.com,9000002275,AI,2,5,B
3276,CSE223276,Student_2276,Female,student2276@mail.com,9000002276,AI,3,6,B
3277,CSE223277,Student_2277,Male,student2277@mail.com,9000002277,CSE,2,4,B
3278,CSE223278,Student_2278,Male,student2278@mail.com,9000002278,DS,4,2,C
3279,CSE223279,Student_2279,Male,student2279@mail.com,9000002279,ECE,2,8,B
3280,CSE223280,Student_2280,Male,student2280@mail.com,9000002280,AI,3,5,B
3281,CSE223281,Student_2281,Female,student2281@mail.com,9000002281,CSE,2,5,A
3282,CSE223282,Student_2282,Female,student2282@mail.com,9000002282,IT,2,7,B
3283,CSE223283,Student_2283,Male,student2283@mail.com,9000002283,CSE,1,1,A
3284,CSE223284,Student_2284,Female,student2284@mail.com,9000002284,DS,2,8,A
3285,CSE223285,Student_2285,Male,student2285@mail.com,9000002285,ECE,4,4,A
3286,CSE223286,Student_2286,Female,student2286@mail.com,9000002286,AI,2,6,C
3287,CSE223287,Student_2287,Male,student2287@mail.com,9000002287,ECE,4,5,B
3288,CSE223288,Student_2288,Male,student2288@mail.com,9000002288,IT,3,3,A
3289,CSE223289,Student_2289,Male,student2289@mail.com,9000002289,DS,4,3,C
3290,CSE223290,Student_2290,Male,student2290@mail.com,9000002290,ECE,1,3,C
3291,CSE223291,Student_2291,Female,student2291@mail.com,9000002291,ECE,4,1,A
3292,CSE223292,Student_2292,Male,student2292@mail.com,9000002292,ECE,3,8,C
3293,CSE223293,Student_2293,Male,student2293@mail.com,9000002293,CSE,2,7,B
3294,CSE223294,Student_2294,Male,student2294@mail.com,9000002294,DS,2,7,A
3295,CSE223295,Student_2295,Male,student2295@mail.com,9000002295,AI,1,7,A
3296,CSE223296,Student_2296,Female,student2296@mail.com,9000002296,IT,1,1,C
3297,CSE223297,Student_2297,Male,student2297@mail.com,9000002297,ECE,3,5,A
3298,CSE223298,Student_2298,Female,student2298@mail.com,9000002298,CSE,4,4,C
3299,CSE223299,Student_2299,Female,student2299@mail.com,9000002299,CSE,1,1,C
3300,CSE223300,Student_2300,Female,student2300@mail.com,9000002300,CSE,2,7,A
3301,CSE223301,Student_2301,Female,student2301@mail.com,9000002301,ECE,1,5,A
3302,CSE223302,Student_2302,Female,student2302@mail.com,9000002302,CSE,3,2,A
3303,CSE223303,Student_2303,Male,student2303@mail.com,9000002303,CSE,3,2,A
3304,CSE223304,Student_2304,Male,student2304@mail.com,9000002304,IT,3,8,B
3305,CSE223305,Student_2305,Male,student2305@mail.com,9000002305,AI,2,3,C
3306,CSE223306,Student_2306,Male,student2306@mail.com,9000002306,CSE,2,1,C
3307,CSE223307,Student_2307,Male,student2307@mail.com,9000002307,DS,3,5,C
3308,CSE223308,Student_2308,Male,student2308@mail.com,9000002308,CSE,4,3,C
3309,CSE223309,Student_2309,Female,student2309@mail.com,9000002309,ECE,4,1,A
3310,CSE223310,Student_2310,Female,student2310@mail.com,9000002310,DS,4,5,B
3311,CSE223311,Student_2311,Male,student2311@mail.com,9000002311,IT,1,7,A
3312,CSE223312,Student_2312,Male,student2312@mail.com,9000002312,DS,3,1,B
3313,CSE223313,Student_2313,Male,student2313@mail.com,9000002313,CSE,1,4,A
3314,CSE223314,Student_2314,Female,student2314@mail.com,9000002314,ECE,4,7,C
3315,CSE223315,Student_2315,Male,student2315@mail.com,9000002315,ECE,2,1,A
3316,CSE223316,Student_2316,Male,student2316@mail.com,9000002316,DS,3,1,A
3317,CSE223317,Student_2317,Female,student2317@mail.com,9000002317,IT,2,2,A
3318,CSE223318,Student_2318,Female,student2318@mail.com,9000002318,AI,1,4,B
3319,CSE223319,Student_2319,Female,student2319@mail.com,9000002319,ECE,3,7,C
3320,CSE223320,Student_2320,Female,student2320@mail.com,9000002320,AI,3,4,A
3321,CSE223321,Student_2321,Male,student2321@mail.com,9000002321,CSE,4,3,C
3322,CSE223322,Student_2322,Male,student2322@mail.com,9000002322,AI,2,2,B
3323,CSE223323,Student_2323,Female,student2323@mail.com,9000002323,IT,1,6,C
3324,CSE223324,Student_2324,Female,student2324@mail.com,9000002324,AI,4,1,C
3325,CSE223325,Student_2325,Male,student2325@mail.com,9000002325,IT,4,7,A
3326,CSE223326,Student_2326,Female,student2326@mail.com,9000002326,AI,1,5,A
3327,CSE223327,Student_2327,Female,student2327@mail.com,9000002327,AI,1,6,A
3328,CSE223328,Student_2328,Female,student2328@mail.com,9000002328,AI,4,8,B
3329,CSE223329,Student_2329,Male,student2329@mail.com,9000002329,CSE,1,7,C
3330,CSE223330,Student_2330,Female,student2330@mail.com,9000002330,IT,2,2,C
3331,CSE223331,Student_2331,Female,student2331@mail.com,9000002331,IT,2,3,B
3332,CSE223332,Student_2332,Female,student2332@mail.com,9000002332,DS,4,7,C
3333,CSE223333,Student_2333,Male,student2333@mail.com,9000002333,DS,1,3,C
3334,CSE223334,Student_2334,Male,student2334@mail.com,9000002334,CSE,1,5,B
3335,CSE223335,Student_2335,Female,student2335@mail.com,9000002335,IT,3,8,A
3336,CSE223336,Student_2336,Male,student2336@mail.com,9000002336,IT,3,2,C
3337,CSE223337,Student_2337,Female,student2337@mail.com,9000002337,ECE,1,3,A
3338,CSE223338,Student_2338,Female,student2338@mail.com,9000002338,ECE,1,4,B
3339,CSE223339,Student_2339,Female,student2339@mail.com,9000002339,CSE,4,8,B
3340,CSE223340,Student_2340,Female,student2340@mail.com,9000002340,CSE,3,7,C
3341,CSE223341,Student_2341,Male,student2341@mail.com,9000002341,CSE,4,8,C
3342,CSE223342,Student_2342,Female,student2342@mail.com,9000002342,AI,2,5,C
3343,CSE223343,Student_2343,Male,student2343@mail.com,9000002343,ECE,3,3,B
3344,CSE223344,Student_2344,Male,student2344@mail.com,9000002344,IT,2,5,B
3345,CSE223345,Student_2345,Male,student2345@mail.com,9000002345,CSE,2,8,C
3346,CSE223346,Student_2346,Female,student2346@mail.com,9000002346,CSE,3,8,B
3347,CSE223347,Student_2347,Female,student2347@mail.com,9000002347,CSE,3,5,A
3348,CSE223348,Student_2348,Female,student2348@mail.com,9000002348,AI,3,6,B
3349,CSE223349,Student_2349,Male,student2349@mail.com,9000002349,AI,3,7,B
3350,CSE223350,Student_2350,Female,student2350@mail.com,9000002350,AI,4,6,A
3351,CSE223351,Student_2351,Male,student2351@mail.com,9000002351,ECE,4,7,B
3352,CSE223352,Student_2352,Male,student2352@mail.com,9000002352,IT,4,4,B
3353,CSE223353,Student_2353,Male,student2353@mail.com,9000002353,ECE,4,3,B
3354,CSE223354,Student_2354,Female,student2354@mail.com,9000002354,AI,2,8,B
3355,CSE223355,Student_2355,Female,student2355@mail.com,9000002355,DS,2,6,C
3356,CSE223356,Student_2356,Male,student2356@mail.com,9000002356,CSE,4,7,A
3357,CSE223357,Student_2357,Female,student2357@mail.com,9000002357,DS,2,4,B
3358,CSE223358,Student_2358,Female,student2358@mail.com,9000002358,ECE,3,8,B
3359,CSE223359,Student_2359,Female,student2359@mail.com,9000002359,DS,1,8,B
3360,CSE223360,Student_2360,Male,student2360@mail.com,9000002360,CSE,3,6,C
3361,CSE223361,Student_2361,Male,student2361@mail.com,9000002361,AI,1,2,B
3362,CSE223362,Student_2362,Male,student2362@mail.com,9000002362,DS,3,6,B
3363,CSE223363,Student_2363,Male,student2363@mail.com,9000002363,DS,3,8,B
3364,CSE223364,Student_2364,Female,student2364@mail.com,9000002364,DS,2,1,B
3365,CSE223365,Student_2365,Female,student2365@mail.com,9000002365,IT,1,3,B
3366,CSE223366,Student_2366,Female,student2366@mail.com,9000002366,ECE,3,2,A
3367,CSE223367,Student_2367,Male,student2367@mail.com,9000002367,DS,4,8,A
3368,CSE223368,Student_2368,Female,student2368@mail.com,9000002368,CSE,4,1,B
3369,CSE223369,Student_2369,Male,student2369@mail.com,9000002369,CSE,2,3,A
3370,CSE223370,Student_2370,Female,student2370@mail.com,9000002370,IT,4,4,A
3371,CSE223371,Student_2371,Female,student2371@mail.com,9000002371,CSE,2,5,C
3372,CSE223372,Student_2372,Male,student2372@mail.com,9000002372,CSE,2,4,B
3373,CSE223373,Student_2373,Male,student2373@mail.com,9000002373,AI,3,1,A
3374,CSE223374,Student_2374,Male,student2374@mail.com,9000002374,AI,3,8,C
3375,CSE223375,Student_2375,Male,student2375@mail.com,9000002375,DS,2,4,B
3376,CSE223376,Student_2376,Male,student2376@mail.com,9000002376,ECE,3,8,C
3377,CSE223377,Student_2377,Male,student2377@mail.com,9000002377,ECE,2,4,B
3378,CSE223378,Student_2378,Male,student2378@mail.com,9000002378,CSE,4,1,B
3379,CSE223379,Student_2379,Female,student2379@mail.com,9000002379,CSE,4,6,B
3380,CSE223380,Student_2380,Male,student2380@mail.com,9000002380,ECE,2,5,A
3381,CSE223381,Student_2381,Male,student2381@mail.com,9000002381,DS,2,2,C
3382,CSE223382,Student_2382,Male,student2382@mail.com,9000002382,CSE,2,6,A
3383,CSE223383,Student_2383,Male,student2383@mail.com,9000002383,AI,1,8,B
3384,CSE223384,Student_2384,Female,student2384@mail.com,9000002384,AI,4,4,A
3385,CSE223385,Student_2385,Female,student2385@mail.com,9000002385,AI,4,7,B
3386,CSE223386,Student_2386,Male,student2386@mail.com,9000002386,CSE,2,3,B
3387,CSE223387,Student_2387,Male,student2387@mail.com,9000002387,CSE,3,6,C
3388,CSE223388,Student_2388,Female,student2388@mail.com,9000002388,DS,1,3,B
3389,CSE223389,Student_2389,Male,student2389@mail.com,9000002389,AI,3,6,B
3390,CSE223390,Student_2390,Female,student2390@mail.com,9000002390,IT,2,7,C
3391,CSE223391,Student_2391,Female,student2391@mail.com,9000002391,CSE,2,6,B
3392,CSE223392,Student_2392,Female,student2392@mail.com,9000002392,DS,4,7,A
3393,CSE223393,Student_2393,Male,student2393@mail.com,9000002393,ECE,1,5,C
3394,CSE223394,Student_2394,Female,student2394@mail.com,9000002394,ECE,1,6,A
3395,CSE223395,Student_2395,Male,student2395@mail.com,9000002395,CSE,3,1,B
3396,CSE223396,Student_2396,Male,student2396@mail.com,9000002396,AI,2,1,A
3397,CSE223397,Student_2397,Female,student2397@mail.com,9000002397,IT,3,8,B
3398,CSE223398,Student_2398,Female,student2398@mail.com,9000002398,IT,2,7,A
3399,CSE223399,Student_2399,Female,student2399@mail.com,9000002399,IT,3,2,C
3400,CSE223400,Student_2400,Male,student2400@mail.com,9000002400,CSE,2,3,B
3401,CSE223401,Student_2401,Female,student2401@mail.com,9000002401,IT,4,7,B
3402,CSE223402,Student_2402,Male,student2402@mail.com,9000002402,DS,4,8,B
3403,CSE223403,Student_2403,Female,student2403@mail.com,9000002403,IT,3,8,C
3404,CSE223404,Student_2404,Female,student2404@mail.com,9000002404,CSE,3,5,B
3405,CSE223405,Student_2405,Female,student2405@mail.com,9000002405,AI,1,2,A
3406,CSE223406,Student_2406,Male,student2406@mail.com,9000002406,AI,4,6,C
3407,CSE223407,Student_2407,Female,student2407@mail.com,9000002407,ECE,3,3,C
3408,CSE223408,Student_2408,Male,student2408@mail.com,9000002408,CSE,4,7,C
3409,CSE223409,Student_2409,Female,student2409@mail.com,9000002409,CSE,2,3,C
3410,CSE223410,Student_2410,Male,student2410@mail.com,9000002410,DS,1,3,B
3411,CSE223411,Student_2411,Female,student2411@mail.com,9000002411,CSE,2,3,C
3412,CSE223412,Student_2412,Female,student2412@mail.com,9000002412,CSE,1,6,A
3413,CSE223413,Student_2413,Male,student2413@mail.com,9000002413,AI,4,2,B
3414,CSE223414,Student_2414,Male,student2414@mail.com,9000002414,IT,1,4,A
3415,CSE223415,Student_2415,Female,student2415@mail.com,9000002415,IT,3,7,C
3416,CSE223416,Student_2416,Male,student2416@mail.com,9000002416,IT,2,4,C
3417,CSE223417,Student_2417,Female,student2417@mail.com,9000002417,DS,3,2,A
3418,CSE223418,Student_2418,Female,student2418@mail.com,9000002418,DS,1,6,B
3419,CSE223419,Student_2419,Male,student2419@mail.com,9000002419,CSE,4,2,C
3420,CSE223420,Student_2420,Female,student2420@mail.com,9000002420,AI,4,8,B
3421,CSE223421,Student_2421,Male,student2421@mail.com,9000002421,ECE,1,1,B
3422,CSE223422,Student_2422,Female,student2422@mail.com,9000002422,DS,2,6,C
3423,CSE223423,Student_2423,Female,student2423@mail.com,9000002423,CSE,3,5,B
3424,CSE223424,Student_2424,Female,student2424@mail.com,9000002424,ECE,4,4,C
3425,CSE223425,Student_2425,Female,student2425@mail.com,9000002425,CSE,3,5,A
3426,CSE223426,Student_2426,Female,student2426@mail.com,9000002426,CSE,2,3,C
3427,CSE223427,Student_2427,Male,student2427@mail.com,9000002427,ECE,3,7,C
3428,CSE223428,Student_2428,Female,student2428@mail.com,9000002428,CSE,3,2,A
3429,CSE223429,Student_2429,Male,student2429@mail.com,9000002429,DS,3,7,C
3430,CSE223430,Student_2430,Female,student2430@mail.com,9000002430,ECE,1,7,A
3431,CSE223431,Student_2431,Female,student2431@mail.com,9000002431,ECE,4,4,C
3432,CSE223432,Student_2432,Female,student2432@mail.com,9000002432,ECE,2,4,A
3433,CSE223433,Student_2433,Female,student2433@mail.com,9000002433,CSE,2,7,C
3434,CSE223434,Student_2434,Female,student2434@mail.com,9000002434,CSE,1,3,B
3435,CSE223435,Student_2435,Female,student2435@mail.com,9000002435,AI,4,3,C
3436,CSE223436,Student_2436,Male,student2436@mail.com,9000002436,IT,3,6,B
3437,CSE223437,Student_2437,Female,student2437@mail.com,9000002437,AI,2,3,B
3438,CSE223438,Student_2438,Female,student2438@mail.com,9000002438,IT,3,6,A
3439,CSE223439,Student_2439,Female,student2439@mail.com,9000002439,CSE,1,6,A
3440,CSE223440,Student_2440,Male,student2440@mail.com,9000002440,IT,2,4,A
3441,CSE223441,Student_2441,Male,student2441@mail.com,9000002441,ECE,1,8,B
3442,CSE223442,Student_2442,Female,student2442@mail.com,9000002442,ECE,4,8,C
3443,CSE223443,Student_2443,Male,student2443@mail.com,9000002443,CSE,3,5,A
3444,CSE223444,Student_2444,Female,student2444@mail.com,9000002444,AI,4,3,A
3445,CSE223445,Student_2445,Male,student2445@mail.com,9000002445,IT,2,3,B
3446,CSE223446,Student_2446,Male,student2446@mail.com,9000002446,DS,3,7,A
3447,CSE223447,Student_2447,Male,student2447@mail.com,9000002447,IT,3,1,C
3448,CSE223448,Student_2448,Male,student2448@mail.com,9000002448,AI,4,3,A
3449,CSE223449,Student_2449,Male,student2449@mail.com,9000002449,ECE,2,1,A
3450,CSE223450,Student_2450,Female,student2450@mail.com,9000002450,AI,3,7,C
3451,CSE223451,Student_2451,Male,student2451@mail.com,9000002451,CSE,2,1,C
3452,CSE223452,Student_2452,Male,student2452@mail.com,9000002452,IT,2,7,C
3453,CSE223453,Student_2453,Female,student2453@mail.com,9000002453,AI,3,8,B
3454,CSE223454,Student_2454,Male,student2454@mail.com,9000002454,CSE,1,4,C
3455,CSE223455,Student_2455,Female,student2455@mail.com,9000002455,IT,3,5,A
3456,CSE223456,Student_2456,Male,student2456@mail.com,9000002456,AI,2,6,C
3457,CSE223457,Student_2457,Female,student2457@mail.com,9000002457,DS,4,7,B
3458,CSE223458,Student_2458,Male,student2458@mail.com,9000002458,AI,3,3,A
3459,CSE223459,Student_2459,Female,student2459@mail.com,9000002459,CSE,1,7,C
3460,CSE223460,Student_2460,Male,student2460@mail.com,9000002460,ECE,1,5,A
3461,CSE223461,Student_2461,Male,student2461@mail.com,9000002461,AI,1,3,B
3462,CSE223462,Student_2462,Male,student2462@mail.com,9000002462,CSE,1,3,A
3463,CSE223463,Student_2463,Male,student2463@mail.com,9000002463,IT,2,8,A
3464,CSE223464,Student_2464,Male,student2464@mail.com,9000002464,IT,2,5,B
3465,CSE223465,Student_2465,Male,student2465@mail.com,9000002465,DS,2,3,C
3466,CSE223466,Student_2466,Male,student2466@mail.com,9000002466,CSE,1,5,A
3467,CSE223467,Student_2467,Male,student2467@mail.com,9000002467,CSE,4,7,C
3468,CSE223468,Student_2468,Female,student2468@mail.com,9000002468,DS,3,5,C
3469,CSE223469,Student_2469,Female,student2469@mail.com,9000002469,DS,2,6,B
3470,CSE223470,Student_2470,Male,student2470@mail.com,9000002470,IT,4,5,A
3471,CSE223471,Student_2471,Female,student2471@mail.com,9000002471,AI,2,6,B
3472,CSE223472,Student_2472,Female,student2472@mail.com,9000002472,ECE,3,5,B
3473,CSE223473,Student_2473,Female,student2473@mail.com,9000002473,AI,1,1,A
3474,CSE223474,Student_2474,Male,student2474@mail.com,9000002474,AI,2,3,B
3475,CSE223475,Student_2475,Female,student2475@mail.com,9000002475,CSE,4,3,C
3476,CSE223476,Student_2476,Female,student2476@mail.com,9000002476,DS,4,5,A
3477,CSE223477,Student_2477,Female,student2477@mail.com,9000002477,AI,1,8,C
3478,CSE223478,Student_2478,Female,student2478@mail.com,9000002478,CSE,4,6,C
3479,CSE223479,Student_2479,Male,student2479@mail.com,9000002479,CSE,1,7,A
3480,CSE223480,Student_2480,Male,student2480@mail.com,9000002480,IT,2,6,B
3481,CSE223481,Student_2481,Male,student2481@mail.com,9000002481,AI,4,4,B
3482,CSE223482,Student_2482,Female,student2482@mail.com,9000002482,AI,3,3,B
3483,CSE223483,Student_2483,Male,student2483@mail.com,9000002483,AI,2,2,A
3484,CSE223484,Student_2484,Female,student2484@mail.com,9000002484,CSE,2,1,C
3485,CSE223485,Student_2485,Male,student2485@mail.com,9000002485,ECE,4,6,B
3486,CSE223486,Student_2486,Female,student2486@mail.com,9000002486,CSE,3,4,C
3487,CSE223487,Student_2487,Female,student2487@mail.com,9000002487,CSE,4,2,B
3488,CSE223488,Student_2488,Male,student2488@mail.com,9000002488,DS,1,3,C
3489,CSE223489,Student_2489,Female,student2489@mail.com,9000002489,ECE,4,2,B
3490,CSE223490,Student_2490,Male,student2490@mail.com,9000002490,CSE,4,7,C
3491,CSE223491,Student_2491,Female,student2491@mail.com,9000002491,CSE,4,2,B
3492,CSE223492,Student_2492,Male,student2492@mail.com,9000002492,AI,2,1,A
3493,CSE223493,Student_2493,Male,student2493@mail.com,9000002493,AI,4,4,B
3494,CSE223494,Student_2494,Male,student2494@mail.com,9000002494,DS,3,1,C
3495,CSE223495,Student_2495,Male,student2495@mail.com,9000002495,ECE,2,8,C
3496,CSE223496,Student_2496,Female,student2496@mail.com,9000002496,IT,3,2,A
